id,type,rarity,attack,elderseal,attributes,damageType,name,durability,slots,elements,crafting,assets,shelling,phial,boostType,specialAmmo,deviation,ammo,coatings
172,sword-and-shield,2,"{'display': 140, 'raw': 100}",,{},sever,Hunter's Knife 3,"[{'red': 50, 'orange': 70, 'yellow': 30, 'green': 50, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 70, 'yellow': 30, 'green': 60, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 70, 'yellow': 30, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 70, 'yellow': 30, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 70, 'yellow': 30, 'green': 90, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 70, 'yellow': 30, 'green': 100, 'blue': 0, 'white': 0, 'purple': 0}]",[],[],"{'craftable': False, 'previous': 171, 'branches': [173], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 121, 'rarity': 4, 'carryLimit': 99, 'value': 80, 'name': 'Earth Crystal', 'description': 'Crystallized microbes prized as an abrasive when forging weapons. Mainly found in the Wildspire Waste.'}}, {'quantity': 2, 'item': {'id': 117, 'rarity': 4, 'carryLimit': 99, 'value': 160, 'name': 'Machalite Ore', 'description': ""Ore that's more difficult to procure than Iron Ore. Produces fine metal.""}}, {'quantity': 5, 'item': {'id': 116, 'rarity': 4, 'carryLimit': 99, 'value': 60, 'name': 'Iron Ore', 'description': 'Ore that can be smelted into metal and used for many different purposes.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/sword-and-shield/icons/bba6138275380056204165eb9ed5d9cb.2e880e7ffa9e558cef1365b0d2e492a092f399a8.png', 'image': 'https://assets.mhw-db.com/weapons/sword-and-shield/5a840cbcadb5ce93fcb8b561be25e4157f0b8226.9768936caf3bdef1e9e3ce81cd1f6189.png'}",,,,,,,
173,sword-and-shield,3,"{'display': 168, 'raw': 120}",,{},sever,Steel Knife 1,"[{'red': 70, 'orange': 50, 'yellow': 80, 'green': 50, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 80, 'green': 60, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 80, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 80, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 80, 'green': 90, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 70, 'orange': 50, 'yellow': 80, 'green': 100, 'blue': 0, 'white': 0, 'purple': 0}]",[],[],"{'craftable': False, 'previous': 172, 'branches': [174, 180, 184], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 118, 'rarity': 4, 'carryLimit': 99, 'value': 480, 'name': 'Dragonite Ore', 'description': 'An ore that yields metal superior to that of Machalite. Invaluable for making durable armor.'}}, {'quantity': 5, 'item': {'id': 117, 'rarity': 4, 'carryLimit': 99, 'value': 160, 'name': 'Machalite Ore', 'description': ""Ore that's more difficult to procure than Iron Ore. Produces fine metal.""}}, {'quantity': 2, 'item': {'id': 148, 'rarity': 4, 'carryLimit': 99, 'value': 300, 'name': 'Monster Bone M', 'description': ""Bone obtained from large monsters. Strong yet flexible, it's as reliable as steel or wood.""}}]}","{'icon': 'https://assets.mhw-db.com/weapons/sword-and-shield/icons/e1744c28d0fec4f8edde00178ae0db64.1434da92e5a7ad0916948ebfc4dc11873728f608.png', 'image': 'https://assets.mhw-db.com/weapons/sword-and-shield/14ce2d48b71a2d8d98fb77d0af13a77f82eb0884.4e60f22b1e264d602f7d07d7af89ea18.png'}",,,,,,,
174,sword-and-shield,4,"{'display': 182, 'raw': 130}",,{},sever,Steel Knife 2,"[{'red': 50, 'orange': 50, 'yellow': 80, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 50, 'yellow': 80, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 50, 'yellow': 80, 'green': 90, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 50, 'yellow': 80, 'green': 100, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 50, 'yellow': 80, 'green': 110, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 50, 'yellow': 80, 'green': 120, 'blue': 0, 'white': 0, 'purple': 0}]",[],[],"{'craftable': False, 'previous': 173, 'branches': [175], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 150, 'rarity': 4, 'carryLimit': 99, 'value': 500, 'name': 'Monster Bone+', 'description': 'Bone obtained from large monsters. Hard to obtain, but vital for crafting powerful equipment.'}}, {'quantity': 5, 'item': {'id': 118, 'rarity': 4, 'carryLimit': 99, 'value': 480, 'name': 'Dragonite Ore', 'description': 'An ore that yields metal superior to that of Machalite. Invaluable for making durable armor.'}}, {'quantity': 2, 'item': {'id': 122, 'rarity': 4, 'carryLimit': 99, 'value': 600, 'name': 'Coral Crystal - Rarity 4', 'description': 'Crystal prized at the Smithy for use in high-grade abrasives. Mainly found in the Coral Highlands.'}}, {'quantity': 10, 'item': {'id': 117, 'rarity': 4, 'carryLimit': 99, 'value': 160, 'name': 'Machalite Ore', 'description': ""Ore that's more difficult to procure than Iron Ore. Produces fine metal.""}}]}","{'icon': 'https://assets.mhw-db.com/weapons/sword-and-shield/icons/1dc382aecfd1130feb521174e3dcafaa.4a7fd2f651fb5a22bf32e723acbc29a9b96d4c14.png', 'image': 'https://assets.mhw-db.com/weapons/sword-and-shield/14ce2d48b71a2d8d98fb77d0af13a77f82eb0884.4e60f22b1e264d602f7d07d7af89ea18.png'}",,,,,,,
175,sword-and-shield,5,"{'display': 196, 'raw': 140}",,{},sever,Steel Knife 3,"[{'red': 100, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 20, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 30, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 40, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 50, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 60, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 70, 'white': 0, 'purple': 0}]",[{'rank': 1}],"[{'type': 'sleep', 'damage': 120, 'hidden': True}]","{'craftable': False, 'previous': 174, 'branches': [176], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 8, 'item': {'id': 119, 'rarity': 6, 'carryLimit': 99, 'value': 680, 'name': 'Carbalite Ore', 'description': 'Ore obtained from mining outcrops. Still under research, but known to yield highly pure metal.'}}, {'quantity': 5, 'item': {'id': 118, 'rarity': 4, 'carryLimit': 99, 'value': 480, 'name': 'Dragonite Ore', 'description': 'An ore that yields metal superior to that of Machalite. Invaluable for making durable armor.'}}, {'quantity': 2, 'item': {'id': 123, 'rarity': 6, 'carryLimit': 99, 'value': 800, 'name': 'Dragonvein Crystal', 'description': 'Mined from high rank areas. Many expect this newly-discovered crystal to usher in a new era of metalwork.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/sword-and-shield/icons/5aa4ffd36cdf053b26dbc2aedb2dfcd3.200f3e51ab3202f6231e685c5e2610faacbf1393.png', 'image': 'https://assets.mhw-db.com/weapons/sword-and-shield/14ce2d48b71a2d8d98fb77d0af13a77f82eb0884.4e60f22b1e264d602f7d07d7af89ea18.png'}",,,,,,,
176,sword-and-shield,6,"{'display': 224, 'raw': 160}",,{},sever,Chrome Slicer 1,"[{'red': 80, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 40, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 50, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 60, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 70, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 80, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 90, 'white': 0, 'purple': 0}]",[{'rank': 1}],"[{'type': 'sleep', 'damage': 150, 'hidden': True}]","{'craftable': False, 'previous': 175, 'branches': [177, 178], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 8, 'item': {'id': 120, 'rarity': 6, 'carryLimit': 99, 'value': 1020, 'name': 'Fucium Ore', 'description': ""Ore obtained from the Elder's Recess. A mysterious metal, capable of fusing nearly any two materials together.""}}, {'quantity': 5, 'item': {'id': 119, 'rarity': 6, 'carryLimit': 99, 'value': 680, 'name': 'Carbalite Ore', 'description': 'Ore obtained from mining outcrops. Still under research, but known to yield highly pure metal.'}}, {'quantity': 10, 'item': {'id': 118, 'rarity': 4, 'carryLimit': 99, 'value': 480, 'name': 'Dragonite Ore', 'description': 'An ore that yields metal superior to that of Machalite. Invaluable for making durable armor.'}}, {'quantity': 3, 'item': {'id': 123, 'rarity': 6, 'carryLimit': 99, 'value': 800, 'name': 'Dragonvein Crystal', 'description': 'Mined from high rank areas. Many expect this newly-discovered crystal to usher in a new era of metalwork.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/sword-and-shield/icons/4a6cf9896a5af9fbab1bd2fe08197581.9a047b43213afdea09a370cbfaa287ed126016da.png', 'image': 'https://assets.mhw-db.com/weapons/sword-and-shield/14ce2d48b71a2d8d98fb77d0af13a77f82eb0884.4e60f22b1e264d602f7d07d7af89ea18.png'}",,,,,,,
177,sword-and-shield,6,"{'display': 252, 'raw': 180}",,{},sever,Chrome Slicer 2,"[{'red': 50, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 70, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 90, 'white': 0, 'purple': 0}, {'red': 50, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 90, 'white': 10, 'purple': 0}, {'red': 50, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 90, 'white': 20, 'purple': 0}, {'red': 50, 'orange': 60, 'yellow': 20, 'green': 150, 'blue': 90, 'white': 30, 'purple': 0}]","[{'rank': 1}, {'rank': 1}]","[{'type': 'sleep', 'damage': 240, 'hidden': True}]","{'craftable': False, 'previous': 176, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 174, 'rarity': 7, 'carryLimit': 99, 'value': 1600, 'name': 'Elder Dragon Blood', 'description': 'Contains an unknown compound. The object of much scholarly research.'}}, {'quantity': 13, 'item': {'id': 120, 'rarity': 6, 'carryLimit': 99, 'value': 1020, 'name': 'Fucium Ore', 'description': ""Ore obtained from the Elder's Recess. A mysterious metal, capable of fusing nearly any two materials together.""}}, {'quantity': 20, 'item': {'id': 119, 'rarity': 6, 'carryLimit': 99, 'value': 680, 'name': 'Carbalite Ore', 'description': 'Ore obtained from mining outcrops. Still under research, but known to yield highly pure metal.'}}, {'quantity': 1, 'item': {'id': 126, 'rarity': 7, 'carryLimit': 99, 'value': 1720, 'name': 'Firecell Stone', 'description': 'A magma-like deposit that only trained hands can work with. Armor made from it is first-class.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/sword-and-shield/icons/4a6cf9896a5af9fbab1bd2fe08197581.9a047b43213afdea09a370cbfaa287ed126016da.png', 'image': 'https://assets.mhw-db.com/weapons/sword-and-shield/14ce2d48b71a2d8d98fb77d0af13a77f82eb0884.4e60f22b1e264d602f7d07d7af89ea18.png'}",,,,,,,
178,sword-and-shield,7,"{'display': 280, 'raw': 200}",high,{},sever,Nergal Jack,"[{'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}, {'red': 110, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 80, 'white': 0, 'purple': 0}]",[{'rank': 1}],"[{'type': 'dragon', 'damage': 120, 'hidden': False}]","{'craftable': False, 'previous': 176, 'branches': [179], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 3, 'item': {'id': 409, 'rarity': 7, 'carryLimit': 99, 'value': 4500, 'name': 'Nergigante Talon', 'description': 'Rare Nergigante material. Mostly obtained by carving. Sharp, used in many weapons.'}}, {'quantity': 4, 'item': {'id': 410, 'rarity': 7, 'carryLimit': 99, 'value': 3400, 'name': 'Nergigante Regrowth Plate', 'description': 'Rare Nergigante material. Obtained by collecting rare drops. Unusual, used to craft gear.'}}, {'quantity': 2, 'item': {'id': 407, 'rarity': 7, 'carryLimit': 99, 'value': 4300, 'name': 'Nergigante Tail', 'description': 'Rare Nergigante material. Obtained by carving its severed tail. Stiff, used to craft gear.'}}, {'quantity': 2, 'item': {'id': 406, 'rarity': 7, 'carryLimit': 99, 'value': 3200, 'name': 'Nergigante Carapace', 'description': 'Rare Nergigante material. Mostly obtained as a reward. Solid, used to craft gear.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/sword-and-shield/icons/370a1c40a04a7e213b9a45f6acebe8ef.ebb5bd007e8c57e2825215754e8617b83fd4da04.png', 'image': 'https://assets.mhw-db.com/weapons/sword-and-shield/925cb27795bc0f30e8a830b0b3b174d683f65fd1.a409ca96aa2566283fa85d4fb9abf980.png'}",,,,,,,
179,sword-and-shield,8,"{'display': 294, 'raw': 210}",high,{},sever,Eradication Vanguard,"[{'red': 90, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 100, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 100, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 100, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 100, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 100, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 120, 'yellow': 40, 'green': 50, 'blue': 100, 'white': 0, 'purple': 0}]",[{'rank': 1}],"[{'type': 'dragon', 'damage': 150, 'hidden': False}]","{'craftable': False, 'previous': 178, 'branches': [], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 2, 'item': {'id': 440, 'rarity': 7, 'carryLimit': 99, 'value': 5600, 'name': ""Xeno'jiiva Horn"", 'description': ""A rare Xeno'jiiva horn. During growth, it's theorized that it helps control the beast's power.""}}, {'quantity': 5, 'item': {'id': 408, 'rarity': 7, 'carryLimit': 99, 'value': 5000, 'name': 'Nergigante Horn+', 'description': 'Rare Nergigante material. Obtained by breaking its horns. Stout, used in many weapons.'}}, {'quantity': 5, 'item': {'id': 409, 'rarity': 7, 'carryLimit': 99, 'value': 4500, 'name': 'Nergigante Talon', 'description': 'Rare Nergigante material. Mostly obtained by carving. Sharp, used in many weapons.'}}, {'quantity': 1, 'item': {'id': 411, 'rarity': 8, 'carryLimit': 99, 'value': 12000, 'name': 'Nergigante Gem', 'description': 'A rare gem said to have formed within Nergigante tissue. Holds untold potential.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/sword-and-shield/icons/3c160ede7c2c031b755fd0d42b518a9d.36e5b784b1ca084c9bf1e626a03b959c3cd6e402.png', 'image': 'https://assets.mhw-db.com/weapons/sword-and-shield/0a57376ee6958132bad51d7a6a3954a904617402.464dcd5ebeff2f637536371d02c55c85.png'}",,,,,,,
180,sword-and-shield,4,"{'display': 182, 'raw': 130}",,{'affinity': 10},sever,Flame Knife 1,"[{'red': 60, 'orange': 50, 'yellow': 80, 'green': 60, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 50, 'yellow': 80, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 50, 'yellow': 80, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 50, 'yellow': 80, 'green': 90, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 50, 'yellow': 80, 'green': 100, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 60, 'orange': 50, 'yellow': 80, 'green': 110, 'blue': 0, 'white': 0, 'purple': 0}]",[],"[{'type': 'fire', 'damage': 120, 'hidden': False}]","{'craftable': False, 'previous': 173, 'branches': [181], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 1, 'item': {'id': 340, 'rarity': 4, 'carryLimit': 99, 'value': 590, 'name': 'Rathalos Scale', 'description': 'Rathalos material. Mostly obtained by carving. Broadly used for many purposes.'}}, {'quantity': 2, 'item': {'id': 342, 'rarity': 4, 'carryLimit': 99, 'value': 1180, 'name': 'Rathalos Webbing', 'description': 'Rathalos material. Obtained by breaking its wings. Supple, used to craft gear.'}}, {'quantity': 2, 'item': {'id': 164, 'rarity': 4, 'carryLimit': 99, 'value': 800, 'name': 'Flame Sac', 'description': 'A monster organ filled with flammable powder. Handle with extreme care.'}}, {'quantity': 1, 'item': {'id': 345, 'rarity': 4, 'carryLimit': 99, 'value': 1360, 'name': 'Rathalos Marrow', 'description': 'Rathalos material. Obtained by carving. Grants fire element properties.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/sword-and-shield/icons/1dc382aecfd1130feb521174e3dcafaa.4a7fd2f651fb5a22bf32e723acbc29a9b96d4c14.png', 'image': 'https://assets.mhw-db.com/weapons/sword-and-shield/4fd46243665bb3039539b388ac22af8b41e3ff15.a2d334e63bdc930a2369d2a3c7bcb6c3.png'}",,,,,,,
181,sword-and-shield,5,"{'display': 196, 'raw': 140}",,{'affinity': 10},sever,Flame Knife 2,"[{'red': 100, 'orange': 50, 'yellow': 80, 'green': 70, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 80, 'green': 80, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 80, 'green': 90, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 80, 'green': 100, 'blue': 0, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 80, 'green': 100, 'blue': 10, 'white': 0, 'purple': 0}, {'red': 100, 'orange': 50, 'yellow': 80, 'green': 100, 'blue': 20, 'white': 0, 'purple': 0}]",[{'rank': 1}],"[{'type': 'fire', 'damage': 120, 'hidden': False}]","{'craftable': False, 'previous': 180, 'branches': [182], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 6, 'item': {'id': 340, 'rarity': 4, 'carryLimit': 99, 'value': 590, 'name': 'Rathalos Scale', 'description': 'Rathalos material. Mostly obtained by carving. Broadly used for many purposes.'}}, {'quantity': 2, 'item': {'id': 343, 'rarity': 4, 'carryLimit': 99, 'value': 1270, 'name': 'Rathalos Tail', 'description': 'Rathalos material. Obtained by carving its severed tail. Compatible with fire element.'}}, {'quantity': 1, 'item': {'id': 346, 'rarity': 5, 'carryLimit': 99, 'value': 3000, 'name': 'Rathalos Plate', 'description': 'Rathalos material. A valuable find, used to fortify gear. Said to be quite hard to come by.'}}, {'quantity': 3, 'item': {'id': 165, 'rarity': 6, 'carryLimit': 99, 'value': 1600, 'name': 'Inferno Sac', 'description': 'A monster organ filled with powder that ignites if it so much as touches air. Danger!'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/sword-and-shield/icons/5aa4ffd36cdf053b26dbc2aedb2dfcd3.200f3e51ab3202f6231e685c5e2610faacbf1393.png', 'image': 'https://assets.mhw-db.com/weapons/sword-and-shield/4fd46243665bb3039539b388ac22af8b41e3ff15.a2d334e63bdc930a2369d2a3c7bcb6c3.png'}",,,,,,,
182,sword-and-shield,6,"{'display': 224, 'raw': 160}",,{'affinity': 20},sever,Heat Edge,"[{'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 30, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 40, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 50, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 60, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 70, 'white': 0, 'purple': 0}, {'red': 90, 'orange': 50, 'yellow': 50, 'green': 80, 'blue': 80, 'white': 0, 'purple': 0}]",[{'rank': 1}],"[{'type': 'fire', 'damage': 150, 'hidden': False}]","{'craftable': False, 'previous': 181, 'branches': [183], 'craftingMaterials': [], 'upgradeMaterials': [{'quantity': 6, 'item': {'id': 347, 'rarity': 6, 'carryLimit': 99, 'value': 1250, 'name': 'Rathalos Scale+', 'description': 'Rare Rathalos material. Mostly obtained by carving. Broadly used for many purposes.'}}, {'quantity': 4, 'item': {'id': 348, 'rarity': 6, 'carryLimit': 99, 'value': 1850, 'name': 'Rathalos Carapace', 'description': 'Rare Rathalos material. Mostly obtained as a reward. Solid, used to craft gear.'}}, {'quantity': 2, 'item': {'id': 349, 'rarity': 6, 'carryLimit': 99, 'value': 2500, 'name': 'Rathalos Wing', 'description': 'Rare Rathalos material. Obtained by breaking its wings. Supple, used to craft gear.'}}, {'quantity': 1, 'item': {'id': 350, 'rarity': 6, 'carryLimit': 99, 'value': 2600, 'name': 'Rathalos Medulla', 'description': 'Rare Rathalos material. Obtained by carving. Grants fire element properties.'}}]}","{'icon': 'https://assets.mhw-db.com/weapons/sword-and-shield/icons/4a6cf9896a5af9fbab1bd2fe08197581.9a047b43213afdea09a370cbfaa287ed126016da.png', 'image': 'https://assets.mhw-db.com/weapons/sword-and-shield/d2aa559221ff274e2bf55a11d045b7965b0a06ee.ac40db780ae66e4df7bd902e1b6cfadf.png'}",,,,,,,
